,course,question,pct_agree,n,time
475,Chemistry 30BL,mistakes_are_learning,88.88888888888889,18,w10
476,Chemistry 30BL,motivate,77.77777777777779,18,w10
477,Chemistry 30BL,reflect,77.77777777777779,18,w10
478,Chemistry 30BL,seek_help,88.88888888888889,18,w10
479,Chemistry 30BL,unfamiliar,77.77777777777779,18,w10
480,Chemistry 30BL,when_struggle_find_way,94.44444444444444,18,w10
481,Chemistry 30CL,challenges_are_growth,85.71428571428571,7,w10
482,Chemistry 30CL,confident,100.0,7,w10
483,Chemistry 30CL,develop_intelligence,85.71428571428571,7,w10
484,Chemistry 30CL,improve_skills,85.71428571428571,7,w10
485,Chemistry 30CL,mistakes_are_learning,85.71428571428571,7,w10
486,Chemistry 30CL,motivate,71.42857142857143,7,w10
487,Chemistry 30CL,reflect,57.14285714285714,7,w10
488,Chemistry 30CL,seek_help,57.14285714285714,7,w10
489,Chemistry 30CL,unfamiliar,57.14285714285714,7,w10
490,Chemistry 30CL,when_struggle_find_way,100.0,7,w10
491,Chemistry 14A,be_myself,86.66666666666667,270,w3
492,Chemistry 14A,belong,87.03703703703704,270,w3
493,Chemistry 14A,continuing,92.5925925925926,270,w3
494,Chemistry 14A,contributions_valued,69.62962962962963,270,w3
495,Chemistry 14A,instructor_cares,89.62962962962962,270,w3
496,Chemistry 14A,part_of_community,87.77777777777777,270,w3
497,Chemistry 14A,peers_respect,78.51851851851852,270,w3
498,Chemistry 14A,study_buddy,84.07407407407408,270,w3
499,Chemistry 14A,supported_department,81.11111111111111,270,w3
500,Chemistry 14A,work_in_groups,81.85185185185185,270,w3
501,Chemistry 14AE,be_myself,83.33333333333334,6,w3
502,Chemistry 14AE,belong,100.0,6,w3
503,Chemistry 14AE,continuing,66.66666666666666,6,w3
504,Chemistry 14AE,contributions_valued,83.33333333333334,6,w3
505,Chemistry 14AE,instructor_cares,100.0,6,w3
506,Chemistry 14AE,part_of_community,66.66666666666666,6,w3
507,Chemistry 14AE,peers_respect,100.0,6,w3
508,Chemistry 14AE,study_buddy,100.0,6,w3
509,Chemistry 14AE,supported_department,83.33333333333334,6,w3
510,Chemistry 14AE,work_in_groups,100.0,6,w3
511,Chemistry 14B,be_myself,80.0,50,w3
512,Chemistry 14B,belong,82.0,50,w3
513,Chemistry 14B,continuing,84.0,50,w3
514,Chemistry 14B,contributions_valued,54.0,50,w3
515,Chemistry 14B,instructor_cares,76.0,50,w3
516,Chemistry 14B,part_of_community,68.0,50,w3
517,Chemistry 14B,peers_respect,72.0,50,w3
518,Chemistry 14B,study_buddy,86.0,50,w3
519,Chemistry 14B,supported_department,56.00000000000001,50,w3
520,Chemistry 14B,work_in_groups,74.0,50,w3
521,Chemistry 14BL,be_myself,77.27272727272727,44,w3
522,Chemistry 14BL,belong,72.72727272727273,44,w3
523,Chemistry 14BL,continuing,77.27272727272727,44,w3
524,Chemistry 14BL,contributions_valued,61.36363636363637,44,w3
525,Chemistry 14BL,instructor_cares,65.9090909090909,44,w3
526,Chemistry 14BL,part_of_community,70.45454545454545,44,w3
527,Chemistry 14BL,peers_respect,79.54545454545455,44,w3
528,Chemistry 14BL,study_buddy,79.54545454545455,44,w3
529,Chemistry 14BL,supported_department,63.63636363636363,44,w3
530,Chemistry 14BL,work_in_groups,88.63636363636364,44,w3
531,Chemistry 14C,be_myself,77.77777777777779,72,w3
532,Chemistry 14C,belong,79.16666666666666,72,w3
533,Chemistry 14C,continuing,93.05555555555556,72,w3
534,Chemistry 14C,contributions_valued,54.166666666666664,72,w3
535,Chemistry 14C,instructor_cares,86.11111111111111,72,w3
536,Chemistry 14C,part_of_community,73.61111111111111,72,w3
537,Chemistry 14C,peers_respect,70.83333333333334,72,w3
538,Chemistry 14C,study_buddy,77.77777777777779,72,w3
539,Chemistry 14C,supported_department,63.888888888888886,72,w3
540,Chemistry 14C,work_in_groups,69.44444444444444,72,w3
541,Chemistry 14CL,be_myself,100.0,1,w3
542,Chemistry 14CL,belong,100.0,1,w3
543,Chemistry 14CL,continuing,100.0,1,w3
544,Chemistry 14CL,contributions_valued,100.0,1,w3
545,Chemistry 14CL,instructor_cares,100.0,1,w3
546,Chemistry 14CL,part_of_community,100.0,1,w3
547,Chemistry 14CL,peers_respect,100.0,1,w3
548,Chemistry 14CL,study_buddy,100.0,1,w3
549,Chemistry 14CL,supported_department,100.0,1,w3
550,Chemistry 14CL,work_in_groups,100.0,1,w3
551,Chemistry 14D,be_myself,76.99115044247787,226,w3
552,Chemistry 14D,belong,81.41592920353983,226,w3
553,Chemistry 14D,continuing,80.53097345132744,226,w3
554,Chemistry 14D,contributions_valued,61.94690265486725,226,w3
555,Chemistry 14D,instructor_cares,94.24778761061947,226,w3
556,Chemistry 14D,part_of_community,79.20353982300885,226,w3
557,Chemistry 14D,peers_respect,75.22123893805309,226,w3
558,Chemistry 14D,study_buddy,75.66371681415929,226,w3
559,Chemistry 14D,supported_department,65.04424778761062,226,w3
560,Chemistry 14D,work_in_groups,76.10619469026548,226,w3
561,Chemistry 20A,be_myself,84.86238532110092,218,w3
562,Chemistry 20A,belong,87.1559633027523,218,w3
563,Chemistry 20A,continuing,94.03669724770643,218,w3
564,Chemistry 20A,contributions_valued,60.09174311926605,218,w3
565,Chemistry 20A,instructor_cares,95.87155963302753,218,w3
566,Chemistry 20A,part_of_community,83.94495412844036,218,w3
567,Chemistry 20A,peers_respect,68.80733944954129,218,w3
568,Chemistry 20A,study_buddy,82.11009174311926,218,w3
569,Chemistry 20A,supported_department,77.06422018348624,218,w3
570,Chemistry 20A,work_in_groups,78.44036697247707,218,w3
571,Chemistry 30A,be_myself,79.16666666666666,48,w3
572,Chemistry 30A,belong,77.08333333333334,48,w3
573,Chemistry 30A,continuing,89.58333333333334,48,w3
574,Chemistry 30A,contributions_valued,50.0,48,w3
575,Chemistry 30A,instructor_cares,81.25,48,w3
576,Chemistry 30A,part_of_community,75.0,48,w3
577,Chemistry 30A,peers_respect,64.58333333333334,48,w3
578,Chemistry 30A,study_buddy,56.25,48,w3
579,Chemistry 30A,supported_department,58.333333333333336,48,w3
580,Chemistry 30A,work_in_groups,68.75,48,w3
581,Chemistry 30AL,be_myself,80.3921568627451,51,w3
582,Chemistry 30AL,belong,86.27450980392157,51,w3
583,Chemistry 30AL,continuing,94.11764705882352,51,w3
584,Chemistry 30AL,contributions_valued,76.47058823529412,51,w3
585,Chemistry 30AL,instructor_cares,74.50980392156863,51,w3
586,Chemistry 30AL,part_of_community,82.35294117647058,51,w3
587,Chemistry 30AL,peers_respect,90.19607843137256,51,w3
588,Chemistry 30AL,study_buddy,78.43137254901961,51,w3
589,Chemistry 30AL,supported_department,74.50980392156863,51,w3
590,Chemistry 30AL,work_in_groups,96.07843137254902,51,w3
591,Chemistry 30B,be_myself,82.08955223880598,201,w3
592,Chemistry 30B,belong,86.06965174129353,201,w3
593,Chemistry 30B,continuing,94.02985074626866,201,w3
594,Chemistry 30B,contributions_valued,56.71641791044776,201,w3
595,Chemistry 30B,instructor_cares,91.04477611940298,201,w3
596,Chemistry 30B,part_of_community,82.58706467661692,201,w3
597,Chemistry 30B,peers_respect,74.6268656716418,201,w3
598,Chemistry 30B,study_buddy,85.07462686567165,201,w3
599,Chemistry 30B,supported_department,70.64676616915423,201,w3
600,Chemistry 30B,work_in_groups,81.09452736318407,201,w3
601,Chemistry 30BL,be_myself,0.0,1,w3
602,Chemistry 30BL,belong,100.0,1,w3
603,Chemistry 30BL,continuing,100.0,1,w3
604,Chemistry 30BL,contributions_valued,0.0,1,w3
605,Chemistry 30BL,instructor_cares,100.0,1,w3
606,Chemistry 30BL,part_of_community,100.0,1,w3
607,Chemistry 30BL,peers_respect,0.0,1,w3
608,Chemistry 30BL,study_buddy,0.0,1,w3
609,Chemistry 30BL,supported_department,0.0,1,w3
610,Chemistry 30BL,work_in_groups,100.0,1,w3
611,Chemistry 30CL,be_myself,87.5,16,w3
612,Chemistry 30CL,belong,87.5,16,w3
613,Chemistry 30CL,continuing,93.75,16,w3
614,Chemistry 30CL,contributions_valued,93.75,16,w3
615,Chemistry 30CL,instructor_cares,100.0,16,w3
616,Chemistry 30CL,part_of_community,93.75,16,w3
617,Chemistry 30CL,peers_respect,87.5,16,w3
618,Chemistry 30CL,study_buddy,93.75,16,w3
619,Chemistry 30CL,supported_department,68.75,16,w3
620,Chemistry 30CL,work_in_groups,81.25,16,w3
621,Chemistry 14A,be_myself,83.98268398268398,231,w10
622,Chemistry 14A,belong,90.9090909090909,231,w10
623,Chemistry 14A,continuing,86.58008658008657,231,w10
624,Chemistry 14A,contributions_valued,70.56277056277057,231,w10
625,Chemistry 14A,instructor_cares,90.47619047619048,231,w10
626,Chemistry 14A,part_of_community,88.74458874458875,231,w10
627,Chemistry 14A,peers_respect,79.65367965367966,231,w10
628,Chemistry 14A,study_buddy,82.68398268398268,231,w10
629,Chemistry 14A,supported_department,87.01298701298701,231,w10
630,Chemistry 14A,work_in_groups,77.92207792207793,231,w10
631,Chemistry 14AE,be_myself,75.67567567567568,37,w10
632,Chemistry 14AE,belong,75.67567567567568,37,w10
633,Chemistry 14AE,continuing,72.97297297297297,37,w10
634,Chemistry 14AE,contributions_valued,72.97297297297297,37,w10
635,Chemistry 14AE,instructor_cares,91.8918918918919,37,w10
636,Chemistry 14AE,part_of_community,78.37837837837837,37,w10
637,Chemistry 14AE,peers_respect,83.78378378378379,37,w10
638,Chemistry 14AE,study_buddy,83.78378378378379,37,w10
639,Chemistry 14AE,supported_department,70.27027027027027,37,w10
640,Chemistry 14AE,work_in_groups,97.2972972972973,37,w10
641,Chemistry 14B,be_myself,72.54901960784314,51,w10
642,Chemistry 14B,belong,80.3921568627451,51,w10
643,Chemistry 14B,continuing,47.05882352941176,51,w10
644,Chemistry 14B,contributions_valued,45.09803921568628,51,w10
645,Chemistry 14B,instructor_cares,72.54901960784314,51,w10
646,Chemistry 14B,part_of_community,74.50980392156863,51,w10
647,Chemistry 14B,peers_respect,68.62745098039215,51,w10
648,Chemistry 14B,study_buddy,84.31372549019608,51,w10
649,Chemistry 14B,supported_department,50.98039215686274,51,w10
650,Chemistry 14B,work_in_groups,68.62745098039215,51,w10
651,Chemistry 14BL,be_myself,79.78339350180505,277,w10
652,Chemistry 14BL,belong,75.09025270758123,277,w10
653,Chemistry 14BL,continuing,53.42960288808665,277,w10
654,Chemistry 14BL,contributions_valued,68.23104693140795,277,w10
655,Chemistry 14BL,instructor_cares,74.72924187725631,277,w10
656,Chemistry 14BL,part_of_community,73.28519855595668,277,w10
657,Chemistry 14BL,peers_respect,83.03249097472924,277,w10
658,Chemistry 14BL,study_buddy,76.89530685920577,277,w10
659,Chemistry 14BL,supported_department,68.59205776173285,277,w10
660,Chemistry 14BL,work_in_groups,84.47653429602889,277,w10
661,Chemistry 14C,be_myself,100.0,1,w10
662,Chemistry 14C,belong,100.0,1,w10
663,Chemistry 14C,continuing,100.0,1,w10
664,Chemistry 14C,contributions_valued,100.0,1,w10
665,Chemistry 14C,instructor_cares,100.0,1,w10
666,Chemistry 14C,part_of_community,100.0,1,w10
667,Chemistry 14C,peers_respect,100.0,1,w10
668,Chemistry 14C,study_buddy,100.0,1,w10
669,Chemistry 14C,supported_department,100.0,1,w10
670,Chemistry 14C,work_in_groups,100.0,1,w10
671,Chemistry 14CL,be_myself,0.0,1,w10
672,Chemistry 14CL,belong,0.0,1,w10
673,Chemistry 14CL,continuing,0.0,1,w10
674,Chemistry 14CL,contributions_valued,0.0,1,w10
675,Chemistry 14CL,instructor_cares,0.0,1,w10
676,Chemistry 14CL,part_of_community,0.0,1,w10
677,Chemistry 14CL,peers_respect,100.0,1,w10
678,Chemistry 14CL,study_buddy,0.0,1,w10
679,Chemistry 14CL,supported_department,0.0,1,w10
680,Chemistry 14CL,work_in_groups,100.0,1,w10
681,Chemistry 14D,be_myself,77.6978417266187,278,w10
682,Chemistry 14D,belong,78.77697841726618,278,w10
683,Chemistry 14D,continuing,61.15107913669065,278,w10
684,Chemistry 14D,contributions_valued,57.55395683453237,278,w10
685,Chemistry 14D,instructor_cares,88.48920863309353,278,w10
686,Chemistry 14D,part_of_community,71.94244604316546,278,w10
687,Chemistry 14D,peers_respect,75.53956834532374,278,w10
688,Chemistry 14D,study_buddy,78.41726618705036,278,w10
689,Chemistry 14D,supported_department,66.90647482014388,278,w10
690,Chemistry 14D,work_in_groups,73.38129496402878,278,w10
691,Chemistry 20A,be_myself,83.33333333333334,156,w10
692,Chemistry 20A,belong,91.02564102564102,156,w10
693,Chemistry 20A,continuing,68.58974358974359,156,w10
694,Chemistry 20A,contributions_valued,69.87179487179486,156,w10
695,Chemistry 20A,instructor_cares,98.71794871794873,156,w10
696,Chemistry 20A,part_of_community,81.41025641025641,156,w10
697,Chemistry 20A,peers_respect,74.35897435897436,156,w10
698,Chemistry 20A,study_buddy,85.25641025641025,156,w10
699,Chemistry 20A,supported_department,85.8974358974359,156,w10
700,Chemistry 20A,work_in_groups,67.94871794871796,156,w10
701,Chemistry 30A,be_myself,68.42105263157895,19,w10
702,Chemistry 30A,belong,57.89473684210527,19,w10
703,Chemistry 30A,continuing,78.94736842105263,19,w10
704,Chemistry 30A,contributions_valued,57.89473684210527,19,w10
705,Chemistry 30A,instructor_cares,78.94736842105263,19,w10
706,Chemistry 30A,part_of_community,52.63157894736842,19,w10
707,Chemistry 30A,peers_respect,73.68421052631578,19,w10
708,Chemistry 30A,study_buddy,68.42105263157895,19,w10
709,Chemistry 30A,supported_department,57.89473684210527,19,w10
710,Chemistry 30A,work_in_groups,68.42105263157895,19,w10
711,Chemistry 30AL,be_myself,66.66666666666666,3,w10
712,Chemistry 30AL,belong,100.0,3,w10
713,Chemistry 30AL,continuing,100.0,3,w10
714,Chemistry 30AL,contributions_valued,100.0,3,w10
715,Chemistry 30AL,instructor_cares,100.0,3,w10
716,Chemistry 30AL,part_of_community,100.0,3,w10
717,Chemistry 30AL,peers_respect,66.66666666666666,3,w10
718,Chemistry 30AL,study_buddy,66.66666666666666,3,w10
719,Chemistry 30AL,supported_department,66.66666666666666,3,w10
720,Chemistry 30AL,work_in_groups,66.66666666666666,3,w10
721,Chemistry 30B,be_myself,83.08457711442786,201,w10
722,Chemistry 30B,belong,83.08457711442786,201,w10
723,Chemistry 30B,continuing,82.08955223880598,201,w10
724,Chemistry 30B,contributions_valued,59.70149253731343,201,w10
725,Chemistry 30B,instructor_cares,89.05472636815921,201,w10
726,Chemistry 30B,part_of_community,80.59701492537313,201,w10
727,Chemistry 30B,peers_respect,74.12935323383084,201,w10
728,Chemistry 30B,study_buddy,82.58706467661692,201,w10
729,Chemistry 30B,supported_department,71.64179104477611,201,w10
730,Chemistry 30B,work_in_groups,77.61194029850746,201,w10
731,Chemistry 30BL,be_myself,94.11764705882352,17,w10
732,Chemistry 30BL,belong,88.23529411764706,17,w10
733,Chemistry 30BL,continuing,94.11764705882352,17,w10
734,Chemistry 30BL,contributions_valued,76.47058823529412,17,w10
735,Chemistry 30BL,instructor_cares,94.11764705882352,17,w10
736,Chemistry 30BL,part_of_community,94.11764705882352,17,w10
737,Chemistry 30BL,peers_respect,82.35294117647058,17,w10
738,Chemistry 30BL,study_buddy,82.35294117647058,17,w10
739,Chemistry 30BL,supported_department,82.35294117647058,17,w10
740,Chemistry 30BL,work_in_groups,94.11764705882352,17,w10
741,Chemistry 30C,be_myself,83.33333333333334,6,w10
742,Chemistry 30C,belong,83.33333333333334,6,w10
743,Chemistry 30C,continuing,83.33333333333334,6,w10
744,Chemistry 30C,contributions_valued,83.33333333333334,6,w10
745,Chemistry 30C,instructor_cares,83.33333333333334,6,w10
746,Chemistry 30C,part_of_community,83.33333333333334,6,w10
747,Chemistry 30C,peers_respect,100.0,6,w10
748,Chemistry 30C,study_buddy,100.0,6,w10
749,Chemistry 30C,supported_department,83.33333333333334,6,w10
750,Chemistry 30C,work_in_groups,83.33333333333334,6,w10
