,course,question,pct_agree,n,time
480,Chemistry 30CL,confident,100.0,7,w10
481,Chemistry 30CL,develop_intelligence,85.71428571428571,7,w10
482,Chemistry 30CL,improve_skills,85.71428571428571,7,w10
483,Chemistry 30CL,mistakes_are_learning,85.71428571428571,7,w10
484,Chemistry 30CL,motivate,71.42857142857143,7,w10
485,Chemistry 30CL,reflect,57.14285714285714,7,w10
486,Chemistry 30CL,seek_help,57.14285714285714,7,w10
487,Chemistry 30CL,unfamiliar,57.14285714285714,7,w10
488,Chemistry 30CL,when_struggle_find_way,100.0,7,w10
489,Chemistry 14A,be_myself,86.01398601398601,286,w3
490,Chemistry 14A,belong,86.36363636363636,286,w3
491,Chemistry 14A,continuing,92.3076923076923,286,w3
492,Chemistry 14A,contributions_valued,69.23076923076923,286,w3
493,Chemistry 14A,instructor_cares,89.5104895104895,286,w3
494,Chemistry 14A,part_of_community,86.7132867132867,286,w3
495,Chemistry 14A,peers_respect,77.27272727272727,286,w3
496,Chemistry 14A,study_buddy,83.21678321678321,286,w3
497,Chemistry 14A,supported_department,80.41958041958041,286,w3
498,Chemistry 14A,work_in_groups,80.76923076923077,286,w3
499,Chemistry 14AE,be_myself,83.33333333333334,6,w3
500,Chemistry 14AE,belong,100.0,6,w3
501,Chemistry 14AE,continuing,66.66666666666666,6,w3
502,Chemistry 14AE,contributions_valued,83.33333333333334,6,w3
503,Chemistry 14AE,instructor_cares,100.0,6,w3
504,Chemistry 14AE,part_of_community,66.66666666666666,6,w3
505,Chemistry 14AE,peers_respect,100.0,6,w3
506,Chemistry 14AE,study_buddy,100.0,6,w3
507,Chemistry 14AE,supported_department,83.33333333333334,6,w3
508,Chemistry 14AE,work_in_groups,100.0,6,w3
509,Chemistry 14B,be_myself,79.24528301886792,53,w3
510,Chemistry 14B,belong,81.13207547169812,53,w3
511,Chemistry 14B,continuing,83.01886792452831,53,w3
512,Chemistry 14B,contributions_valued,54.71698113207547,53,w3
513,Chemistry 14B,instructor_cares,75.47169811320755,53,w3
514,Chemistry 14B,part_of_community,67.9245283018868,53,w3
515,Chemistry 14B,peers_respect,71.69811320754717,53,w3
516,Chemistry 14B,study_buddy,84.90566037735849,53,w3
517,Chemistry 14B,supported_department,56.60377358490566,53,w3
518,Chemistry 14B,work_in_groups,73.58490566037736,53,w3
519,Chemistry 14BL,be_myself,76.0,50,w3
520,Chemistry 14BL,belong,74.0,50,w3
521,Chemistry 14BL,continuing,78.0,50,w3
522,Chemistry 14BL,contributions_valued,64.0,50,w3
523,Chemistry 14BL,instructor_cares,68.0,50,w3
524,Chemistry 14BL,part_of_community,72.0,50,w3
525,Chemistry 14BL,peers_respect,80.0,50,w3
526,Chemistry 14BL,study_buddy,78.0,50,w3
527,Chemistry 14BL,supported_department,66.0,50,w3
528,Chemistry 14BL,work_in_groups,88.0,50,w3
529,Chemistry 14C,be_myself,79.74683544303798,79,w3
530,Chemistry 14C,belong,79.74683544303798,79,w3
531,Chemistry 14C,continuing,92.40506329113924,79,w3
532,Chemistry 14C,contributions_valued,58.22784810126582,79,w3
533,Chemistry 14C,instructor_cares,87.34177215189874,79,w3
534,Chemistry 14C,part_of_community,75.9493670886076,79,w3
535,Chemistry 14C,peers_respect,70.88607594936708,79,w3
536,Chemistry 14C,study_buddy,79.74683544303798,79,w3
537,Chemistry 14C,supported_department,65.82278481012658,79,w3
538,Chemistry 14C,work_in_groups,70.88607594936708,79,w3
539,Chemistry 14CL,be_myself,100.0,1,w3
540,Chemistry 14CL,belong,100.0,1,w3
541,Chemistry 14CL,continuing,100.0,1,w3
542,Chemistry 14CL,contributions_valued,100.0,1,w3
543,Chemistry 14CL,instructor_cares,100.0,1,w3
544,Chemistry 14CL,part_of_community,100.0,1,w3
545,Chemistry 14CL,peers_respect,100.0,1,w3
546,Chemistry 14CL,study_buddy,100.0,1,w3
547,Chemistry 14CL,supported_department,100.0,1,w3
548,Chemistry 14CL,work_in_groups,100.0,1,w3
549,Chemistry 14D,be_myself,77.11864406779661,236,w3
550,Chemistry 14D,belong,81.35593220338984,236,w3
551,Chemistry 14D,continuing,80.50847457627118,236,w3
552,Chemistry 14D,contributions_valued,63.13559322033898,236,w3
553,Chemistry 14D,instructor_cares,94.0677966101695,236,w3
554,Chemistry 14D,part_of_community,79.23728813559322,236,w3
555,Chemistry 14D,peers_respect,75.84745762711864,236,w3
556,Chemistry 14D,study_buddy,75.84745762711864,236,w3
557,Chemistry 14D,supported_department,65.67796610169492,236,w3
558,Chemistry 14D,work_in_groups,76.69491525423729,236,w3
559,Chemistry 20A,be_myself,84.84848484848484,231,w3
560,Chemistry 20A,belong,86.14718614718615,231,w3
561,Chemistry 20A,continuing,93.93939393939394,231,w3
562,Chemistry 20A,contributions_valued,60.60606060606061,231,w3
563,Chemistry 20A,instructor_cares,95.67099567099568,231,w3
564,Chemistry 20A,part_of_community,83.11688311688312,231,w3
565,Chemistry 20A,peers_respect,69.26406926406926,231,w3
566,Chemistry 20A,study_buddy,82.68398268398268,231,w3
567,Chemistry 20A,supported_department,77.48917748917748,231,w3
568,Chemistry 20A,work_in_groups,78.78787878787878,231,w3
569,Chemistry 30A,be_myself,78.0,50,w3
570,Chemistry 30A,belong,78.0,50,w3
571,Chemistry 30A,continuing,88.0,50,w3
572,Chemistry 30A,contributions_valued,50.0,50,w3
573,Chemistry 30A,instructor_cares,80.0,50,w3
574,Chemistry 30A,part_of_community,74.0,50,w3
575,Chemistry 30A,peers_respect,64.0,50,w3
576,Chemistry 30A,study_buddy,57.99999999999999,50,w3
577,Chemistry 30A,supported_department,60.0,50,w3
578,Chemistry 30A,work_in_groups,70.0,50,w3
579,Chemistry 30AL,be_myself,81.13207547169812,53,w3
580,Chemistry 30AL,belong,86.79245283018868,53,w3
581,Chemistry 30AL,continuing,94.33962264150944,53,w3
582,Chemistry 30AL,contributions_valued,77.35849056603774,53,w3
583,Chemistry 30AL,instructor_cares,75.47169811320755,53,w3
584,Chemistry 30AL,part_of_community,83.01886792452831,53,w3
585,Chemistry 30AL,peers_respect,90.56603773584906,53,w3
586,Chemistry 30AL,study_buddy,79.24528301886792,53,w3
587,Chemistry 30AL,supported_department,75.47169811320755,53,w3
588,Chemistry 30AL,work_in_groups,96.22641509433963,53,w3
589,Chemistry 30B,be_myself,80.93023255813954,215,w3
590,Chemistry 30B,belong,85.11627906976744,215,w3
591,Chemistry 30B,continuing,93.48837209302326,215,w3
592,Chemistry 30B,contributions_valued,57.674418604651166,215,w3
593,Chemistry 30B,instructor_cares,90.23255813953487,215,w3
594,Chemistry 30B,part_of_community,81.86046511627907,215,w3
595,Chemistry 30B,peers_respect,74.4186046511628,215,w3
596,Chemistry 30B,study_buddy,84.18604651162791,215,w3
597,Chemistry 30B,supported_department,71.16279069767441,215,w3
598,Chemistry 30B,work_in_groups,80.46511627906978,215,w3
599,Chemistry 30BL,be_myself,0.0,1,w3
600,Chemistry 30BL,belong,100.0,1,w3
601,Chemistry 30BL,continuing,100.0,1,w3
602,Chemistry 30BL,contributions_valued,0.0,1,w3
603,Chemistry 30BL,instructor_cares,100.0,1,w3
604,Chemistry 30BL,part_of_community,100.0,1,w3
605,Chemistry 30BL,peers_respect,0.0,1,w3
606,Chemistry 30BL,study_buddy,0.0,1,w3
607,Chemistry 30BL,supported_department,0.0,1,w3
608,Chemistry 30BL,work_in_groups,100.0,1,w3
609,Chemistry 30CL,be_myself,87.5,16,w3
610,Chemistry 30CL,belong,87.5,16,w3
611,Chemistry 30CL,continuing,93.75,16,w3
612,Chemistry 30CL,contributions_valued,93.75,16,w3
613,Chemistry 30CL,instructor_cares,100.0,16,w3
614,Chemistry 30CL,part_of_community,93.75,16,w3
615,Chemistry 30CL,peers_respect,87.5,16,w3
616,Chemistry 30CL,study_buddy,93.75,16,w3
617,Chemistry 30CL,supported_department,68.75,16,w3
618,Chemistry 30CL,work_in_groups,81.25,16,w3
619,Chemistry 14A,be_myself,84.16666666666667,240,w10
620,Chemistry 14A,belong,90.83333333333333,240,w10
621,Chemistry 14A,continuing,86.25,240,w10
622,Chemistry 14A,contributions_valued,69.58333333333333,240,w10
623,Chemistry 14A,instructor_cares,90.41666666666667,240,w10
624,Chemistry 14A,part_of_community,87.91666666666667,240,w10
625,Chemistry 14A,peers_respect,78.33333333333333,240,w10
626,Chemistry 14A,study_buddy,82.91666666666667,240,w10
627,Chemistry 14A,supported_department,87.08333333333333,240,w10
628,Chemistry 14A,work_in_groups,77.5,240,w10
629,Chemistry 14AE,be_myself,75.67567567567568,37,w10
630,Chemistry 14AE,belong,75.67567567567568,37,w10
631,Chemistry 14AE,continuing,72.97297297297297,37,w10
632,Chemistry 14AE,contributions_valued,72.97297297297297,37,w10
633,Chemistry 14AE,instructor_cares,91.8918918918919,37,w10
634,Chemistry 14AE,part_of_community,78.37837837837837,37,w10
635,Chemistry 14AE,peers_respect,83.78378378378379,37,w10
636,Chemistry 14AE,study_buddy,83.78378378378379,37,w10
637,Chemistry 14AE,supported_department,70.27027027027027,37,w10
638,Chemistry 14AE,work_in_groups,97.2972972972973,37,w10
639,Chemistry 14B,be_myself,73.07692307692307,52,w10
640,Chemistry 14B,belong,80.76923076923077,52,w10
641,Chemistry 14B,continuing,48.07692307692308,52,w10
642,Chemistry 14B,contributions_valued,46.15384615384615,52,w10
643,Chemistry 14B,instructor_cares,73.07692307692307,52,w10
644,Chemistry 14B,part_of_community,75.0,52,w10
645,Chemistry 14B,peers_respect,69.23076923076923,52,w10
646,Chemistry 14B,study_buddy,84.61538461538461,52,w10
647,Chemistry 14B,supported_department,51.92307692307693,52,w10
648,Chemistry 14B,work_in_groups,69.23076923076923,52,w10
649,Chemistry 14BL,be_myself,79.64912280701755,285,w10
650,Chemistry 14BL,belong,75.08771929824562,285,w10
651,Chemistry 14BL,continuing,54.03508771929825,285,w10
652,Chemistry 14BL,contributions_valued,68.0701754385965,285,w10
653,Chemistry 14BL,instructor_cares,74.73684210526315,285,w10
654,Chemistry 14BL,part_of_community,73.33333333333333,285,w10
655,Chemistry 14BL,peers_respect,82.80701754385966,285,w10
656,Chemistry 14BL,study_buddy,76.84210526315789,285,w10
657,Chemistry 14BL,supported_department,68.77192982456141,285,w10
658,Chemistry 14BL,work_in_groups,84.21052631578947,285,w10
659,Chemistry 14C,be_myself,100.0,1,w10
660,Chemistry 14C,belong,100.0,1,w10
661,Chemistry 14C,continuing,100.0,1,w10
662,Chemistry 14C,contributions_valued,100.0,1,w10
663,Chemistry 14C,instructor_cares,100.0,1,w10
664,Chemistry 14C,part_of_community,100.0,1,w10
665,Chemistry 14C,peers_respect,100.0,1,w10
666,Chemistry 14C,study_buddy,100.0,1,w10
667,Chemistry 14C,supported_department,100.0,1,w10
668,Chemistry 14C,work_in_groups,100.0,1,w10
669,Chemistry 14CL,be_myself,0.0,1,w10
670,Chemistry 14CL,belong,0.0,1,w10
671,Chemistry 14CL,continuing,0.0,1,w10
672,Chemistry 14CL,contributions_valued,0.0,1,w10
673,Chemistry 14CL,instructor_cares,0.0,1,w10
674,Chemistry 14CL,part_of_community,0.0,1,w10
675,Chemistry 14CL,peers_respect,100.0,1,w10
676,Chemistry 14CL,study_buddy,0.0,1,w10
677,Chemistry 14CL,supported_department,0.0,1,w10
678,Chemistry 14CL,work_in_groups,100.0,1,w10
679,Chemistry 14D,be_myself,77.97202797202797,286,w10
680,Chemistry 14D,belong,78.67132867132867,286,w10
681,Chemistry 14D,continuing,61.88811188811189,286,w10
682,Chemistry 14D,contributions_valued,58.39160839160839,286,w10
683,Chemistry 14D,instructor_cares,88.46153846153845,286,w10
684,Chemistry 14D,part_of_community,72.02797202797203,286,w10
685,Chemistry 14D,peers_respect,75.87412587412588,286,w10
686,Chemistry 14D,study_buddy,78.67132867132867,286,w10
687,Chemistry 14D,supported_department,67.83216783216784,286,w10
688,Chemistry 14D,work_in_groups,73.77622377622379,286,w10
689,Chemistry 20A,be_myself,83.33333333333334,162,w10
690,Chemistry 20A,belong,90.12345679012346,162,w10
691,Chemistry 20A,continuing,68.51851851851852,162,w10
692,Chemistry 20A,contributions_valued,70.37037037037037,162,w10
693,Chemistry 20A,instructor_cares,98.14814814814815,162,w10
694,Chemistry 20A,part_of_community,81.48148148148148,162,w10
695,Chemistry 20A,peers_respect,74.07407407407408,162,w10
696,Chemistry 20A,study_buddy,85.18518518518519,162,w10
697,Chemistry 20A,supported_department,85.80246913580247,162,w10
698,Chemistry 20A,work_in_groups,67.90123456790124,162,w10
699,Chemistry 30A,be_myself,70.0,20,w10
700,Chemistry 30A,belong,55.00000000000001,20,w10
701,Chemistry 30A,continuing,75.0,20,w10
702,Chemistry 30A,contributions_valued,55.00000000000001,20,w10
703,Chemistry 30A,instructor_cares,80.0,20,w10
704,Chemistry 30A,part_of_community,50.0,20,w10
705,Chemistry 30A,peers_respect,70.0,20,w10
706,Chemistry 30A,study_buddy,70.0,20,w10
707,Chemistry 30A,supported_department,55.00000000000001,20,w10
708,Chemistry 30A,work_in_groups,65.0,20,w10
709,Chemistry 30AL,be_myself,66.66666666666666,3,w10
710,Chemistry 30AL,belong,100.0,3,w10
711,Chemistry 30AL,continuing,100.0,3,w10
712,Chemistry 30AL,contributions_valued,100.0,3,w10
713,Chemistry 30AL,instructor_cares,100.0,3,w10
714,Chemistry 30AL,part_of_community,100.0,3,w10
715,Chemistry 30AL,peers_respect,66.66666666666666,3,w10
716,Chemistry 30AL,study_buddy,66.66666666666666,3,w10
717,Chemistry 30AL,supported_department,66.66666666666666,3,w10
718,Chemistry 30AL,work_in_groups,66.66666666666666,3,w10
719,Chemistry 30B,be_myself,83.25358851674642,209,w10
720,Chemistry 30B,belong,83.73205741626795,209,w10
721,Chemistry 30B,continuing,82.29665071770334,209,w10
722,Chemistry 30B,contributions_valued,59.80861244019139,209,w10
723,Chemistry 30B,instructor_cares,88.99521531100478,209,w10
724,Chemistry 30B,part_of_community,80.38277511961722,209,w10
725,Chemistry 30B,peers_respect,74.64114832535886,209,w10
726,Chemistry 30B,study_buddy,82.77511961722487,209,w10
727,Chemistry 30B,supported_department,72.24880382775119,209,w10
728,Chemistry 30B,work_in_groups,77.03349282296651,209,w10
729,Chemistry 30BL,be_myself,94.11764705882352,17,w10
730,Chemistry 30BL,belong,88.23529411764706,17,w10
731,Chemistry 30BL,continuing,94.11764705882352,17,w10
732,Chemistry 30BL,contributions_valued,76.47058823529412,17,w10
733,Chemistry 30BL,instructor_cares,94.11764705882352,17,w10
734,Chemistry 30BL,part_of_community,94.11764705882352,17,w10
735,Chemistry 30BL,peers_respect,82.35294117647058,17,w10
736,Chemistry 30BL,study_buddy,82.35294117647058,17,w10
737,Chemistry 30BL,supported_department,82.35294117647058,17,w10
738,Chemistry 30BL,work_in_groups,94.11764705882352,17,w10
739,Chemistry 30C,be_myself,83.33333333333334,6,w10
740,Chemistry 30C,belong,83.33333333333334,6,w10
741,Chemistry 30C,continuing,83.33333333333334,6,w10
742,Chemistry 30C,contributions_valued,83.33333333333334,6,w10
743,Chemistry 30C,instructor_cares,83.33333333333334,6,w10
744,Chemistry 30C,part_of_community,83.33333333333334,6,w10
745,Chemistry 30C,peers_respect,100.0,6,w10
746,Chemistry 30C,study_buddy,100.0,6,w10
747,Chemistry 30C,supported_department,83.33333333333334,6,w10
748,Chemistry 30C,work_in_groups,83.33333333333334,6,w10
